orig_order,id,establishment_id,phone,latitude,longitude,formatted_address,address_fs,name,name_fs_search,fs_id,checkinsCount,createdat,days,avg_checkins,avg_checkins_round,avg_visitsCount,avg_visitsCount_round,rating,priceTier,brand_name,yelp_id,exit_mapping/exit_id,exit_latitude,exit_longitude,destination_latitude,destination_longitude,exit_mapping/distance,exit_mapping/cardinal_direction_short,exit_mapping/cardinal_direction_long,exit_mapping/turn_direction_short,exit_mapping/turn_direction_long,amenities/0/id,amenities/0/name,amenities/0/priority,amenities/0/image_prefix,top_priority_amenity/id,top_priority_amenity/name,top_priority_amenity/priority,top_priority_amenity/image_prefix,logo/id,ll,phone_str,visitsCount
2625,207121,163,1-412-622-7200,40.445338,-79.948942,"300 S Craig St, Pittsburgh, PA 15213",300 S Craig St (Filmore St),Quiznos,Quiznos,4b01c1f7f964a5202f4522e3,2155,1258406391,3137.914838,68.67617865,,99.14226997,,6.8,1,Quiznos,quiznos-subs-pittsburgh,35248,,,,,0.71,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,835,"40.445338,-79.948942",4126227200,3111
2631,1172244,130,1-412-624-2813,40.444253,-79.953239,"3990 5th Ave, Pittsburgh, PA 15213",3990 5th Ave,Chick-Fil-A,Chick-fil-A,4c91387b238c6dcbde2bbe55,114,1284585595,2834.914792,4.021284884,,4.021284884,,8,1,Chick-Fil-A,chick-fil-a-pittsburgh-10,35248,,,,,0.92,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,796,"40.444253,-79.953239",4126242813,114
2639,162344,173,1-412-884-8010,40.36752,-79.982917,"60 Towne Square Way, Pittsburgh, PA 15227",60 Towne Square Way,Wendys,Wendy's,4c252eb2f1272d7f9f5b84c5,1109,1277505202,2916.863785,38.02028761,,48.37387359,,6.1,1,Wendys,wendys-pittsburgh-30,35248,,,,,2.98,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.36752,-79.982917",4128848010,1411
2646,306242,283,1-412-422-4200,40.427123,-79.937733,"4028 Beechwood Blvd, Pittsburgh, PA 15217-2680",4028 Beechwood Blvd,Subway,Subway,4ba4e970f964a52028c238e3,599,1269098864,3014.159363,19.87287093,,37.05842543,,6.9,1,Subway,subway-pittsburgh-73,35249,,,,,0.26,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.427122999999995,-79.937733",4124224200,1117
2660,291905,173,1-412-422-0208,40.416338,-79.925252,"4524 Browns Hill Rd, Pittsburgh, PA 15217",4524 Browns Hill Rd,Wendys,Wendy's,4ae260e5f964a520d18d21e3,832,1256349925,3161.716528,26.31481958,,42.95135216,,4.7,1,Wendys,wendys-pittsburgh-22,35249,,,,,0.53,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.416338,-79.925252",4124220208,1358
2702,199944,151,1-412-461-7058,40.404114,-79.91447,"222 W. 8th Ave., Homestead, PA 15120",222 W 8th Ave,KFC,KFC,4bc8fa3968f976b0e4775c83,241,1271462457,2986.802963,8.068828208,,14.79843182,,5.9,1,KFC,kfc-homestead,35249,,,,,1.15,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.404114,-79.91447",4124617058,442
2705,306283,283,1-412-683-5311,40.456351,-79.936762,"5438 1/2 Centre Ave, Pittsburgh, PA 15213",5438 Centre Ave (Graham),Subway,SUBWAY,4b3b7c02f964a520727425e3,512,1262189570,3094.128044,16.54747291,,22.55885956,,6.4,1,Subway,subway-pittsburgh-37,35249,,,,,1.23,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.456351,-79.936762",4126835311,698
2707,286488,153,1-412-362-9026,40.458803,-79.918483,"6361 Penn Ave, Pittsburgh, PA 15206",6361 Penn Ave,McDonalds,McDonald's,4afb0ca8f964a520a51a22e3,1137,1257966760,3143.00316,36.17559201,,53.96112933,,5.6,1,McDonalds,mcdonalds-pittsburgh-28,35249,,,,,1.37,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.458803,-79.918483",4123629026,1696
2710,286490,153,1-412-362-5248,40.463097,-79.926905,"148 North Euclid Avenue, Pittsburgh, PA 15206",148 N Euclid Ave (Beatty St),McDonalds,McDonald's,4ba13238f964a52007a137e3,829,1268855352,3016.977789,27.47782907,,79.71553548,,5,1,McDonalds,mcdonalds-pittsburgh-25,35249,,,,,1.5,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.463097,-79.926905",4123625248,2405
2713,1210266,241,1-412-461-1290,40.407154,-79.91738,"232 W Bridge St., Homestead, PA 15120",232 W Bridge St,Jimmy Johns,Jimmy John's,588248d8951e7d6cfbc96da5,29,1484933336,516.0751968,5.619336132,,6.394416978,,7,1,Jimmy Johns,a,35249,,,,,1.74,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,798,"40.407154,-79.91738000000001",4124611290,33
2715,439850,241,1-412-441-1777,40.457198,-79.915842,"6425 Penn Ave, Pittsburgh, PA 15206",6425 Penn Ave (at Springhill Suites),Jimmy Johns,Jimmy John's,4deeb0a3227170314b926d94,1948,1307488419,2569.83581,75.80250817,,85.88097307,,7.4,1,Jimmy Johns,jimmy-johns-pittsburgh,35249,,,,,2.14,NE,Northeast,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,798,"40.457198,-79.915842",4124411777,2207
2716,1172297,130,1-412-462-9202,40.41269,-79.907898,"480 Waterfront Dr E, Homestead, PA 15120","480 Waterfront Dr E,",Chick-Fil-A,Chick-fil-A,4aeb24c3f964a520f0be21e3,4216,1256924355,3155.068032,133.6262786,,222.6576393,,8,1,Chick-Fil-A,chick-fil-a-homestead,35249,,,,,2.3,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,796,"40.412690000000005,-79.907898",4124629202,7025
2727,546428,170,-,40.42714,-79.89065,"1603 S Braddock Ave, Pittsburgh, PA 15218",1603 S Braddock Ave (at Edgewood Towne Center),Taco Bell,Taco Bell,4ba50130f964a52030cf38e3,1315,1269104944,3014.088993,43.62843974,,71.66344474,,5.9,1,Taco Bell,taco-bell-pittsburgh-5,35250,,,,,0.06,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,781,"40.42714,-79.89065",,2160
2730,306239,283,1-412-243-3935,40.426493,-79.887943,"1609 S Braddock Ave, Pittsburgh, PA 15218",1609 S Braddock Ave (at Edgewood Towne Center),Subway,Subway,4b59e118f964a520d89d28e3,439,1264181528,3071.072975,14.29467823,,17.45318345,,7.3,1,Subway,subway-pittsburgh-17,35250,,,,,0.14,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.426493,-79.887943",4122433935,536
2733,215985,173,1-412-371-8448,40.425419,-79.887996,"1703 S Braddock Ave, Swissvale, PA 15218",1703 S Braddock Ave (at Edgewood Towne Center),Wendys,Wendy's,4b1167d3f964a520e57b23e3,769,1259431891,3126.045625,24.59976892,,32.40515723,,4.9,1,Wendys,wendys-pittsburgh-16,35250,,,,,0.17,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.425419,-79.887996",4123718448,1013
2743,814550,121,1-412-351-5100,40.422706,-79.885658,"1911 S Braddock Ave, Swissvale, PA 15218",1911 S Braddock Ave,Arbys,Arby's,4c6ab9158e7c0f4729e0e20f,309,1282062613,2864.115972,10.78866928,,18.53975206,,5.7,1,Arbys,arbys-pittsburgh-11,35250,,,,,0.31,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.422706,-79.88565799999999",4123515100,531
2751,286481,153,1-412-243-2211,40.444634,-79.888667,"430 Penn Ave, Wilkinsburg, PA 15221",430 Penn Ave,McDonalds,McDonald's,4d83be4881fdb1f769aaedbf,976,1300479560,2650.956863,36.81689482,,90.7974035,,4.8,1,McDonalds,mcdonalds-pittsburgh-5,35250,,,,,0.7,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.444634,-79.888667",4122432211,2407
2752,199982,151,1-412-244-0779,40.444515,-79.886692,"509 Penn Ave., Wilkinsburg, PA 15221",509 Penn Ave,KFC,KFC,4bfdd843f61dc9b6b0b59fde,215,1274927171,2946.702106,7.296292337,,13.16726245,,5.6,1,KFC,kfc-wilkinsburg,35250,,,,,0.71,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.444515,-79.88669200000001",4122440779,388
2758,215966,173,1-412-247-1572,40.446141,-79.893098,"116 Peebles St, Wilkinsburg, PA 15221",116 Peebles St (at Penn Ave.),Wendys,Wendy's,4b854943f964a520a75431e3,776,1267026243,3038.148032,25.5418759,,58.45666442,,5.3,1,Wendys,wendys-pittsburgh-6,35250,,,,,0.76,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.446141,-79.893098",4122471572,1776
2761,306269,283,1-412-243-1895,40.446354,-79.893953,"7714 Penn Ave, Pittsburgh, PA 15221",7700 Penn Ave,Subway,SUBWAY,4b06c7c1f964a5201ff022e3,332,1258735553,3134.105093,10.59313553,,12.60327871,,6.6,1,Subway,subway-pittsburgh-68,35250,,,,,0.77,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.446354,-79.893953",4122431895,395
2768,216004,173,1-412-462-0860,40.40972,-79.901783,"610 William Marks Way, Homestead, PA 15120",610 William Marks Way,Wendys,Wendy's,4bc4594f461576b009be7f32,684,1271159119,2990.313819,22.87385342,,40.56430439,,5.8,1,Wendys,wendys-homestead,35250,,,,,0.87,SW,Southwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.40972,-79.901783",4124620860,1213
2771,286473,153,1-412-461-1002,40.412066,-79.909936,"400 E Waterfront Dr, Homestead, PA 15120",400 E Waterfront Dr,McDonalds,McDonald's,4b5b74a7f964a5205cff28e3,1789,1264284839,3069.877245,58.27594581,,89.15665941,,4.6,1,McDonalds,mcdonalds-homestead-4,35250,,,,,0.92,SW,Southwest,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.412065999999996,-79.909936",4124611002,2737
2783,306199,283,1-412-462-5167,40.398055,-79.901875,"119-120 22nd Street, Munhall, PA 15120",117 E 22nd Ave (Main Street),Subway,Subway,4ba1824ef964a520d3bc37e3,429,1268875854,3016.740498,14.22064643,,16.44158655,,6.6,1,Subway,subway-homestead-3,35250,,,,,1.35,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.398055,-79.901875",4124625167,496
2799,306177,283,1-412-462-5051,40.383861,-79.868755,"1325 Hoffman Blvd, West Mifflin, PA 15122",Hoffman Blvd. (Kennywood),Subway,Subway,4c45fe5af5aee21e880c1758,858,1279655514,2891.975914,29.66829688,,32.22710104,,6.8,1,Subway,a,35250,,,,,2.05,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.383860999999996,-79.86875500000001",4124625051,932
2812,306234,283,1-412-273-1944,40.421148,-79.853137,"2020 Ardmore Blvd, Forest Hills, PA 15221",2020 Ardmore Blvd,Subway,Subway,4b8d6ed8f964a5208dfb32e3,418,1267560152,3031.96853,13.78642278,,20.58068855,,7.7,1,Subway,subway-pittsburgh-22,35251,,,,,0.65,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.421147999999995,-79.853137",4122731944,624
2818,546335,170,-,40.41722,-79.84813,"2300 Ardmore Blvd, Forest Hills, PA 15221",2300 Ardmore Blvd (Kenmore),Taco Bell,Taco Bell,4c73ec1a3adda143641903af,1020,1282665498,2857.138137,35.70005898,,65.10010756,,5.8,1,Taco Bell,taco-bell-forest-hills-3,35251,,,,,0.88,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,781,"40.41722,-79.84813",,1860
2820,199906,151,1-412-271-7003,40.412981,-79.856678,"278 Yost Blvd., Pittsburgh, PA 15221",278 Yost Blvd,KFC,KFC,4b009ab7f964a520e33f22e3,157,1258330807,3138.789653,5.001928048,,9.653402538,,6.2,1,KFC,kfc-pittsburgh-12,35251,,,,,0.9,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.412981,-79.856678",4122717003,303
2828,452469,152,1-412-461-1086,40.38439,-79.86327,"201 Hoffman Blvd., Duquesne, PA 15110",201 Hoffman Blvd,Long John Silvers,Long John Silver's,4c211fd37e85c928b002ba21,226,1277239251,2919.941921,7.739879973,,8.835792182,,6,1,Long John Silvers,long-john-silvers-duquesne,35251,,,,,2.08,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,819,"40.38439,-79.86327",4124611086,258
2829,456272,1058,1-412-461-1086,40.384079,-79.863762,"201 Hoffman Blvd., Duquesne, PA 15110","West Mifflin, PA 15122",A&W,a & w,4bd4d3974e32d13a4001c080,31,1272238999,2977.815208,1.04103169,,1.04103169,,,1,A&W,a-and-w-restaurant-duquesne,35251,,,,,2.09,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,862,"40.384079,-79.863762",4124611086,31
2830,286460,153,1-412-461-6606,40.38422,-79.863278,"101 Hoffman Blvd, Duquesne, PA 15110",101 Hoffman Blvd,McDonalds,McDonald's,4c094775340720a1bf828493,1162,1275676533,2938.028935,39.55032526,,63.71618664,,5.1,1,McDonalds,mcdonalds-west-mifflin-2,35251,,,,,2.09,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.38422,-79.86327800000001",4124616606,1872
2858,441225,141,1-412-781-5590,40.48733,-79.88449,"1029 Freeport Rd., Pittsburgh, PA 15238",1029 Freeport Rd,Five Guys Burgers,Five Guys,4ad7cc7ef964a520de0e21e3,1591,1255656574,3169.741424,50.19336871,,66.44075079,,7.9,2,Five Guys Burgers,five-guys-pittsburgh-2,35253,,,,,2.19,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,818,"40.48733,-79.88449",4127815590,2106
2863,225656,283,1-412-782-3221,40.488341,-79.885463,"1039 Freeport Rd, Pittsburgh, PA 15238",1039 Freeport Rd (In Waterworks Mall),Subway,SUBWAY,4b1ff360f964a5203a2b24e3,514,1260385120,3115.012882,16.50073433,,19.74309652,,7,1,Subway,subway-pittsburgh-46,35253,,,,,2.25,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.488341,-79.885463",4127823221,615
2864,1161794,153,1-412-799-0121,40.486938,-79.889672,"907 Freeport Road, Pittsburgh, PA 15238",907 Freeport Rd,McDonalds,McDonald's,515f6905e4b0d01f2e3622a6,716,1365207301,1901.793194,37.64867821,,113.9450917,,5.3,1,McDonalds,a,35253,,,,,2.26,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.486938,-79.88967199999999",4127990121,2167
2866,215910,173,1-412-781-0474,40.486932,-79.890632,"891 Freeport Rd, Pittsburgh, PA 15238",891 Freeport Rd (in Waterworks Mall),Wendys,Wendy's,4bfec148369476b0d3cd8c1f,984,1274986824,2946.011678,33.40108959,,44.09351156,,5.9,1,Wendys,wendys-allegheny,35253,,,,,2.27,NW,Northwest,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.486932,-79.890632",4127810474,1299
2895,306227,283,1-412-271-7165,40.4151,-79.838699,"995 Greensburg Pike, Pittsburgh, PA 15112",Greensburg Pike,Subway,Subway,4c1194faa9420f475a187d51,329,1276220666,2931.7311,11.22203875,,20.22695738,,6.8,1,Subway,subway-east-pittsburgh,35255,,,,,1.11,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.4151,-79.838699",4122717165,593
2899,306185,283,1-412-823-2584,40.387168,-79.824651,"100 Wal Mart Dr, N Versailles, PA 15137",100 Walmart Dr,Subway,Subway,4bc8b8f7a7d5b713e8fa8b39,300,1271445751,2986.996319,10.0435343,,10.41179723,,6.5,1,Subway,subway-north-versailles-2,35255,,,,,2.32,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.387168,-79.824651",4128232584,311
2901,474193,1007,1-412-824-6368,40.38661,-79.82147,"1742 Greensburg Ave., North Versailles, PA 15137",,Little Caesars,,52f543dc11d242eeca9a93ee,695,1391805404,1593.94478,43.60251426,,48.30782155,,6.3,1,Little Caesars,little-caesars-north-versailles,35255,,,,,2.37,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,788,"40.38661,-79.82146999999999",4128246368,770
2902,191188,127,1-412-824-3610,40.386181,-79.82188,"121 Walmart Drive, North Versailles, PA 15137-1531",121 Walmart Dr,Burger King,Burger King,4bbdca7f078095214beeda91,1463,1270729343,2995.288079,48.84338206,,63.26603486,,6.1,1,Burger King,burger-king-north-versailles-2,35255,,,,,2.38,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"40.386181,-79.82188000000001",4128243610,1895
2904,215324,173,1-412-823-5165,40.384675,-79.822857,"351 Lincoln Hwy, North Versailles, PA 15137",351 Lincoln Hwy,Wendys,Wendy's,4b8d4c1ff964a520bdf232e3,793,1267551263,3032.071412,26.15373757,,30.40825478,,6.3,1,Wendys,wendys-north-versailles,35255,,,,,2.44,S,South,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.384675,-79.822857",4128235165,922
2912,215382,173,1-412-824-4042,40.430054,-79.814072,"3410 William Penn Hwy, Pittsburgh, PA 15235",3410 William Penn Hwy,Wendys,Wendy's,4bfecc90369476b097e18c1f,837,1274989712,2945.978252,28.41161503,,37.13537258,,6.2,2,Wendys,wendys-pittsburgh-4,35256,,,,,0.68,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.430054,-79.814072",4128244042,1094
2919,227383,283,1-412-843-0001,40.429245,-79.81089,"3446 William Penn Hwy, Pittsburgh, PA 15235",Penn Center,Subway,SUBWAY,4ccc465ab571b60c1e8bd165,186,1288455770,2790.1211,6.666377314,,6.773899528,,6.5,1,Subway,subway-pittsburgh-4,35256,,,,,0.78,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.429245,-79.81089",4128430001,189
2922,456281,1058,1-412-731-5557,40.460868,-79.824476,"300 Rodi Rd, Penn Hills, PA 15235",300 Rodi Rd,A&W,A&W All American Food,4ee930bdf79057ab3ecb7ead,43,1323905213,2379.82662,1.806854316,,1.848874184,,,1,A&W,a-and-w-restaurant-penn-hills,35256,,,,,0.82,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,862,"40.460868,-79.824476",4127315557,44
2923,452752,152,1-412-731-5557,40.46111,-79.82418,"300 Rodi Rd, Penn Hills, PA 15235",300 Rodi Rd (Penn Hills Shopping Center),Long John Silvers,Long John Silver's / A&W All American Good,4b7c9e30f964a520119e2fe3,336,1266458160,3044.723067,11.0354864,,15.40369977,,4.8,1,Long John Silvers,long-john-silvers-penn-hills,35256,,,,,0.84,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,819,"40.46111,-79.82418",4127315557,469
2927,200001,151,1-412-247-9734,40.463394,-79.824429,"210 Rodi Rd., Pittsburgh, PA 15235",210 Rodi Rd (Penn Hills Shopping Center),KFC,KFC,4bae7d16f964a52092b83be3,379,1269726486,3006.89522,12.60436338,,14.00115299,,5.5,1,KFC,kfc-pittsburgh-14,35256,,,,,0.93,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"40.463394,-79.82442900000001",4122479734,421
2931,227638,283,1-412-241-6110,40.464915,-79.82685,"11667 Penn Hills Dr, Pittsburgh, PA 15235",11667 Penn Hills Dr,Subway,SUBWAY,4c7d09ea2dc195219cf7c177,164,1283262954,2850.223137,5.753935469,,6.841569612,,7.1,1,Subway,subway-pittsburgh-33,35256,,,,,0.99,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.464915000000005,-79.82685",4122416110,195
2932,243803,153,1-412-243-0325,40.465008,-79.828906,"11591 Frankstown Rd, Pittsburgh, PA 15235",11591 Frankstown Rd (at Duff Rd.),McDonalds,McDonald's,4bae4c97f964a520629f3be3,664,1269714071,3007.038912,22.08152337,,59.85955129,,4.9,1,McDonalds,mcdonalds-pittsburgh-14,35256,,,,,0.99,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.465008000000005,-79.828906",4122430325,1800
2935,411486,158,1-412-242-7272,40.46619,-79.82564,"11700 Frankstown Road, Pittsburgh, PA 15235",11700 Frankstown Rd,Papa Johns Pizza,Papa John's Pizza,4be49915cf200f475e32123c,120,1273272597,2965.852269,4.046054528,,5.563324976,,7.2,1,Papa Johns Pizza,papa-johns-pittsburgh-2,35256,,,,,1.05,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,791,"40.466190000000005,-79.82564",4122427272,165
2950,814626,121,1-412-793-6759,40.484628,-79.819113,"6105 Saltsburg Rd, Verona, PA 15147",6105 Saltsburg Rd (Hulton Rd),Arbys,Arby's,4bce4ebab6c49c74ce079791,528,1271811770,2982.759988,17.70172599,,39.66125349,,6.1,1,Arbys,arbys-verona-2,35256,,,,,1.86,N,North,L,Left,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.484628,-79.819113",4127936759,1183
2958,447027,1045,1-412-229-8982,40.43889,-79.76456,"4203 William Penn Hwy, Monroeville, PA 15146",4302 William Penn Highway,Penn Station East Coast Subs,Penn Station East Coast Subs,4fd75b20e4b0e416e9adfcb8,687,1339513632,2199.173623,31.23900691,,54.42953606,,7.7,1,Penn Station East Coast Subs,penn-station-east-coast-subs-monroeville,35257,,,,,0.13,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,918,"40.43889,-79.76456",4122298982,1197
2963,227004,283,1-412-380-0380,40.439405,-79.765801,"4145 William Penn Hwy, Monroeville, PA 15146",4145 William Penn Hwy,Subway,SUBWAY,4b78484ef964a520fcc12ee3,470,1266174030,3048.011609,15.41988878,,18.60229135,,6.2,1,Subway,a,35257,,,,,0.17,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"40.439405,-79.765801",4123800380,567
2971,105847,170,-,40.43882,-79.76857,"4032 William Penn Hwy, Monroeville, PA 15146",4032 William Penn Hwy (Miracle Mile Shopping Ctr),Taco Bell,Taco Bell,4ae27e92f964a520a78e21e3,2256,1256357522,3161.6286,71.35562983,,97.26000076,,5.9,1,Taco Bell,taco-bell-monroeville,35257,,,,,0.26,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,781,"40.43882,-79.76857",,3075
2981,215363,173,1-412-373-3850,40.438098,-79.771839,"3990 William Penn Hwy, Monroeville, PA 15146",3990 William Penn Hwy,Wendys,Wendy's,4bfec138369476b0b9cd8c1f,774,1274986808,2946.011863,26.27280662,,40.66514514,,5,1,Wendys,wendys-monroeville-2,35257,,,,,0.37,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"40.438098,-79.771839",4123733850,1198
2982,243726,153,1-412-372-0360,40.434387,-79.75169,"4317 Northern Pike, Monroeville, PA 15146",4317 Northern Pike,McDonalds,McDonald's,4c7e7baeb33a224b210cdb81,1211,1283357614,2849.127535,42.50423982,,68.75789083,,6,1,McDonalds,mcdonalds-monroeville-4,35257,,,,,0.37,SE,Southeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"40.434387,-79.75169",4123720360,1959
2988,814549,121,1-412-373-3330,40.437985,-79.772844,"3974 William Penn Hwy, Monroeville, PA 15146",3974 William Penn Hwy,Arbys,Arby's,4b75e791f964a520902d2ee3,781,1266018193,3049.815278,25.60810832,,31.0838498,,5.7,1,Arbys,arbys-monroeville,35257,,,,,0.41,W,West,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,790,"40.437985,-79.77284399999999",4123733330,948
3033,203432,153,1-570-839-3290,41.122498,-75.37272,"Rt. 940 & Oak Street Shopping Center, Mt. Pocono, PA 18344","3236 PA-940, Suite 23",McDonalds,McDonald's,4bff0d4d4e5d0f47c09c7d1f,2007,1275006285,2945.786435,68.13121196,,142.2370593,,5.2,1,McDonalds,mcdonalds-mount-pocono,35795,,,,,1.05,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,771,"41.122498,-75.37272",5708393290,4190
3035,198775,151,1-570-839-8283,41.12343,-75.370713,"599 Route 940, Mount Pocono, PA 18344",599 Route 940,KFC,KFC,4c24f42b905a0f47cba56060,476,1277490219,2917.037199,16.31792698,,36.02970851,,5.3,1,KFC,kfc-mount-pocono,35795,,,,,1.13,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,786,"41.12343,-75.370713",5708398283,1051
3043,188704,127,1-570-839-8084,41.125816,-75.36022,"1318 Pocono Boulevard, Mount Pocono, PA 18344-1418",1318 Pocono Blvd,Burger King,Burger King,4ccfeeb55b5ca35d018878f0,587,1288695477,2787.346713,21.05945404,,33.86733325,,5,1,Burger King,burger-king-mount-pocono,35795,,,,,1.46,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,779,"41.125816,-75.36022",5708398084,944
3044,213536,173,1-570-839-6664,41.128348,-75.361662,"1258 Pocono Blvd, Mount Pocono, PA 18344",1258 Pocono Blvd,Wendys,Wendy's,4bcb50c23740b7139c386265,707,1271615682,2985.029525,23.68485785,,39.46359625,,6.4,1,Wendys,wendys-mount-pocono,35795,,,,,1.49,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,782,"41.128347999999995,-75.361662",5708396664,1178
3055,228575,283,1-570-839-5833,41.121156,-75.37258,"3236 PA-940, Mt Pocono, PA 18344","Mount Pocono, PA 18344",Subway,SUBWAY,4c431d49d691c9b68f408f0a,447,1279466825,2894.159815,15.44489692,,16.79243826,,5.9,1,Subway,subway-mount-pocono-2,35795,,,,,1.75,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.121156,-75.37258",5708395833,486
3059,228638,283,1-570-839-2062,41.125423,-75.372246,"3271 PA-940, Mt Pocono, PA 18344",Mount Pocono Plaza (PA Route 940 /// Industrial Park Dr.),Subway,SUBWAY,4fef71e1e4b0283e9af3d29e,44,1341092321,2180.901759,2.017514077,,2.06336667,,6.7,1,Subway,subway-mount-pocono,35795,,,,,1.93,NE,Northeast,R,Right,4,Fast Food,1,FastFood,4,Fast Food,1,FastFood,3206,"41.125423,-75.37224599999999",5708392062,45
